idDrink,strDrink,strDrinkAlternate,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsIT,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strImageSource,strImageAttribution,strCreativeCommonsConfirmed,dateModified,ENH_Measure1a,ENH_Measure1b,ENH_Measure1c,ENH_Measure1d,ENH_Measure1e
15825,Jamaican Coffee,,,,Coffee / Tea,,Alcoholic,Champagne flute,"Stir the rum, coffee and water together. Top with the whipped cream. Sprinkle with a pinch of well ground coffee and drink with a straw.",,"Rum, Kaffee und Wasser miteinander verrühren. Mit der geschlagenen Sahne bedecken. Mit einer Prise gut gemahlenem Kaffee bestreuen und mit einem Strohhalm trinken.",,"Mescola rum, caffè e acqua insieme.
Completare con la panna montata.
Cospargere con un pizzico di caffè ben macinato e bere con una cannuccia.",,,https://www.thecocktaildb.com/images/media/drink/xqptps1441247257.jpg,Rum,Coffee,Water,Whipped cream,,,,,,,,,,,,1/6 glass ,1/6 glass strong black ,1/2 glass cold ,,,,,,,,,,,,,,,N,2015-09-03 03:27:37,1/6,glass,,,
12688,Just a Moonmint,,,,Shake,,Non alcoholic,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.","Ponga todos los ingredientes en la jarra de la batidora, tápela y bátala a velocidad media hasta que estén bien mezclados. Verter en un vaso alto, 2 medianos o 3 pequeños y beber.","Alle Zutaten in den Mixer geben - abdecken und bei mittlerer Geschwindigkeit schaumig schlagen, bis sie gut vermischt sind. In ein großes, 2 mittlere oder 3 kleine Gläser füllen und geniessen.","Mettre tous les ingrédients dans le bol du mixeur - couvrir et fouetter à vitesse moyenne jusqu'à obtention d'un mélange homogène. Verser dans un grand verre, 2 verres moyens ou 3 petits verres et boire.","Mettere tutti gli ingredienti nella caraffa del frullatore - coprire e montare a velocità media fino a quando non sono ben amalgamati.Versare in un bicchiere alto, 2 medi o 3 piccoli e bere.",,,https://www.thecocktaildb.com/images/media/drink/znald61487604035.jpg,Milk,Chocolate syrup,Mint syrup,,,,,,,,,,,,,2 cups ,,,,,,,,,,,,,,,,,N,2017-02-20 15:20:36,2,cups,,,
11566,Jewel Of The Nile,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.","En un vaso mezclador lleno hasta la mitad con cubitos de hielo, mezcle todos los ingredientes. Remover bien. Colar en una copa de cóctel.","In einem Mischglas, das halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut umrühren. In ein Cocktailglas abseihen.","Dans un verre à mélange à moitié rempli de glaçons, mélanger tous les ingrédients. Bien mélanger. Filtrer dans un verre à cocktail.","In un mixing glass riempito a metà con cubetti di ghiaccio, unire tutti gli ingredienti. Filtrare in un bicchiere da cocktail. Mescolare bene.",,,https://www.thecocktaildb.com/images/media/drink/hx4nrb1504884947.jpg,Gin,Green Chartreuse,Yellow Chartreuse,,,,,,,,,,,,,1 1/2 oz ,1/2 oz ,1/2 oz ,,,,,,,,,,,,,,,N,2017-09-08 16:35:48,1,1/2,oz,,
11542,Jack Rose Cocktail,,Beach,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.","Agitar todos los ingredientes con hielo, colar en una copa de cóctel y servir.","Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.","Secouer tous les ingrédients avec de la glace, filtrer dans un verre à cocktail et servir.","Shakerare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",,,https://www.thecocktaildb.com/images/media/drink/uuqqrv1439907068.jpg,Apple brandy,Grenadine,Lime,,,,,,,,,,,,,1 1/2 oz ,1 tsp ,Juice of 1/2 ,,,,,,,,,,,,,,,N,2015-08-18 15:11:08,1,1/2,oz,,
16275,Jack's Vanilla Coke,,,,Other / Unknown,,Alcoholic,Old-fashioned glass,"After pouring in your ingredients, and adding 3-5 ice cubes, according to taste. Stir the drink with a stirrer to get the Vanilla off the bottom.","Después de verter los ingredientes y añadir de 3 a 5 cubitos de hielo, según el gusto. Remueve la bebida con un agitador para que la vainilla se despegue del fondo.","Nach dem Einfüllen der Zutaten und dem Hinzufügen von 3-5 Eiswürfeln je nach Geschmack, rühren Sie das Getränk mit einem Rührer um, um die Vanille vom Boden zu lösen.","Après avoir versé les ingrédients et ajouté 3 à 5 glaçons, selon votre goût. Remuez la boisson à l'aide d'un agitateur pour enlever la vanille du fond.","Dopo aver versato gli ingredienti e aver aggiunto 3-5 cubetti di ghiaccio, a piacere.
Mescola la bevanda con un agitatore per eliminare la vaniglia dal fondo.",,,https://www.thecocktaildb.com/images/media/drink/kjnt7z1504793319.jpg,Ice,Tennessee whiskey,Vanilla extract,Coca-Cola,,,,,,,,,,,,4-5 ,2 oz ,1 tsp ,10-12 oz ,,,,,,,,,,,,,,N,2017-09-07 15:08:39,4-5,,,,
17203,Kir,,"IBA,ContemporaryClassic",,Ordinary Drink,,Alcoholic,Wine Glass,"Add the crème de cassis to the bottom of the glass, then top up with wine.",,Gib die Creme de Cassis auf den Boden des Glases und füge dann Wein hinzu.,,"Aggiungere la crème de cassis sul fondo del bicchiere, quindi rabboccare con il vino.",,,https://www.thecocktaildb.com/images/media/drink/apneom1504370294.jpg,Creme de Cassis,Champagne,,,,,,,,,,,,,,1 part ,5 parts ,,,,,,,,,,,,,,,,N,2017-09-02 17:38:14,1,part,,,
12764,Karsk,,,,Ordinary Drink,,Alcoholic,Highball glass,"Put a copper coin in a coffe-cup and fill up with coffee until you no longer see the coin, then add alcohol until you see the coin. Norwegian speciality.","Se pone una moneda de cobre en una taza de café y se llena con café hasta que ya no se vea la moneda, después se añade alcohol hasta que se vea la moneda. Especialidad noruega.","Legen Sie eine Kupfermünze in eine Kaffeetasse und füllen Sie sie mit Kaffee, bis Sie die Münze nicht mehr sehen, dann fügen Sie Alkohol hinzu, bis Sie die Münze wieder sehen. Norwegische Spezialität.","Mettez une pièce de monnaie en cuivre dans une tasse à café et remplissez-la de café jusqu'à ce que vous ne voyiez plus la pièce, puis ajoutez de l'alcool jusqu'à ce que vous voyiez la pièce. Spécialité norvégienne.","Metti una moneta di rame in una tazza da caffè e riempila di caffè finché non vedi più la moneta, quindi aggiungi l'alcol finché non vedi la moneta. Specialità norvegese.",,,https://www.thecocktaildb.com/images/media/drink/808mxk1487602471.jpg,Coffee,Grain alcohol,,,,,,,,,,,,,,1 part ,2 parts ,,,,,,,,,,,,,,,,N,2017-02-20 14:54:31,1,part,,,
11600,Kamikaze,,"IBA,NewEra",,Ordinary Drink,New Era Drinks,Alcoholic,Cocktail glass,"Shake all ingredients together with ice. Strain into glass, garnish and serve.","Agitar todos los ingredientes con hielo. Cuele en un vaso, decore y sirva.","Alle Zutaten zusammen mit Eis schütteln. In ein Glas abseihen, garnieren und servieren.","Agiter tous les ingrédients avec de la glace. Filtrer dans un verre, garnir et servir.","Shakerare tutti gli ingredienti insieme al ghiaccio.Filtrare nel bicchiere, guarnire e servire.",,,https://www.thecocktaildb.com/images/media/drink/d7ff7u1606855412.jpg,Vodka,Triple sec,Lime juice,,,,,,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,,,,,,https://commons.wikimedia.org/wiki/File:Kamikaze-cocktail.jpg,Bevvy,Y,2017-09-02 18:26:44,1,oz,,,
13837,Kir Royale,,,,Ordinary Drink,,Alcoholic,Champagne Flute,"Pour Creme de cassis in glass, gently pour champagne on top",,"Creme de Cassis in ein Glas geben, vorsichtig Champagner darüber gießen.",,"Versare la Creme de cassis nel bicchiere, versai sopra delicatamente lo champagne",,,https://www.thecocktaildb.com/images/media/drink/yt9i7n1504370388.jpg,Creme de Cassis,Champagne,,,,,,,,,,,,,,1 part ,5 parts ,,,,,,,,,,,,,,,,N,2017-09-02 17:39:48,1,part,,,
14752,Kiwi Lemon,,,,Ordinary Drink,,Alcoholic,Highball glass,Mix in highball glass. Stirr. Garnish with slice of kiwi.,Mezclar en un vaso highball. Remover. Decorar con una rodaja de kiwi.,Im Highball-Glas untermischen. Rühren. Mit einer Scheibe Kiwi garnieren.,Mélanger dans un verre de type highball. Remuer. Garnir d'une tranche de kiwi.,"Mescolare in un bicchiere highball.
Agitare.
Guarnire con una fetta di kiwi.",,,https://www.thecocktaildb.com/images/media/drink/tpupvr1478251697.jpg,Kiwi liqueur,Bitter lemon,Ice,,,,,,,,,,,,,1 part ,2 parts ,cubes,,,,,,,,,,,,,,,N,2016-11-04 09:28:17,1,part,,,
14456,Kurant Tea,,,,Coffee / Tea,,Alcoholic,Champagne flute,"Pour Absolut Kurant into a comfortably big tea-cup. Add the not too hot(!) apple tea and, if you like, some sugar. Enjoy!",,"Geben Sie Absolut Kurant in eine bequeme, große Teetasse. Füge den nicht zu heißen(!) Apfeltee und, wenn du willst, etwas Zucker hinzu. Viel Spaß!",,"Versare Absolut Kurant in una tazza da tè comodamente grande.
Aggiungete il tè alla mela non troppo caldo (!) E, se vi piace, dello zucchero.
Godere!",,,https://www.thecocktaildb.com/images/media/drink/xrsrpr1441247464.jpg,Absolut Kurant,Tea,Sugar,,,,,,,,,,,,,4 cl ,Turkish apple ," (if needed)
",,,,,,,,,,,,,,,N,2015-09-03 03:31:04,4,cl,,,
16951,Kioki Coffee,,,,Coffee / Tea,,Alcoholic,Coffee mug,Stir. Add whipped cream to the top.,,Rühren. Die geschlagene Sahne dazugeben.,,Versare tutti gli ingredienti nel bicchiere. Aggiungere la panna montata in cima. Agitare.,,,https://www.thecocktaildb.com/images/media/drink/uppqty1441247374.jpg,Kahlua,Brandy,Coffee,,,,,,,,,,,,,1 oz ,1/2 oz ,,,,,,,,,,,,,,,,N,2015-09-03 03:29:34,1,oz,,,
178359,Kiwi Martini,,"Green, Sharp",,Cocktail,,Alcoholic,Cocktail glass,"The kiwi martini is a very fun vodka cocktail and it is one of the best drinks that makes use of fresh fruit. Though there are a few recipes floating around, this is one of the easiest and it is an absolutely delightful green martini to drink.

For this recipe, you'll simply muddle slices of kiwi with simple syrup, then shake it with vodka. It's a drink that anyone can mix up in minutes and a perfect cocktail to show off your favorite vodka.","El martini de kiwi es un cóctel de vodka muy divertido y una de las mejores bebidas que utilizan fruta fresca. Aunque hay algunas recetas circulando por ahí, esta es una de las más fáciles y es un martini verde absolutamente delicioso de beber.

Para esta receta, basta con mezclar rodajas de kiwi con sirope simple y agitarlo con vodka. Es una bebida que cualquiera puede preparar en minutos y un cóctel perfecto para presumir de tu vodka favorito.","Der Kiwi Martini ist ein sehr lustiger Wodka-Cocktail und eines der besten Getränke, bei dem frisches Obst verwendet wird. Obwohl es ein paar Rezepte gibt, ist dies eines der einfachsten und ein absolut köstlicher grüner Martini zum Trinken.

Für dieses Rezept vermischen Sie einfach Kiwischeiben mit Zuckersirup und schütteln sie dann mit Wodka. Es ist ein Getränk, das jeder in wenigen Minuten mixen kann, und ein perfekter Cocktail, um Ihren Lieblingswodka zur Geltung zu bringen.","Le martini au kiwi est un cocktail à la vodka très amusant et l'une des meilleures boissons à base de fruits frais. Bien qu'il existe plusieurs recettes, celle-ci est l'une des plus faciles à réaliser et c'est un martini vert absolument délicieux à boire.

Pour cette recette, il suffit de mélanger des tranches de kiwi avec du sirop simple, puis de secouer le tout avec de la vodka. C'est une boisson que tout le monde peut préparer en quelques minutes et un cocktail parfait pour mettre en valeur votre vodka préférée.","Il kiwi martini è un cocktail a base di vodka molto divertente ed è uno dei migliori drink a base di frutta fresca. Anche se ci sono alcune ricette in giro, questa è una delle più facili ed è un martini verde assolutamente delizioso da bere.

Per questa ricetta, dovrai semplicemente confondere le fette di kiwi con lo sciroppo e poi shakerarle con la vodka. È un drink che chiunque può preparare in pochi minuti ed è un cocktail perfetto per esaltare la tua vodka preferita.",,,https://www.thecocktaildb.com/images/media/drink/bmxmyq1630407098.jpg,Kiwi,Sugar Syrup,Vodka,Kiwi,,,,,,,,,,,,1/2,1 tsp,1 1/2 oz,Garnish with,,,,,,,,,,,,https://www.instagram.com/p/CPbleOTsANf,,N,,1/2,,,,
15026,Kiss me Quick,,,,Ordinary Drink,,Alcoholic,Highball glass,mix in the glass,mezclar en el vaso,Im Glas mischen.,mélanger dans le verre,"Versare tutti gli ingredienti in un bicchiere, mescola bene.",,,https://www.thecocktaildb.com/images/media/drink/m7iaxu1504885119.jpg,Cranberry vodka,Apfelkorn,Schweppes Russchian,Apple juice,Ice,,,,,,,,,,,4 cl ,2 cl ,7 cl ,8 cl ,cubes,,,,,,,,,,,,,N,2017-09-08 16:38:39,4,cl,,,
13190,Kool-Aid Shot,,,,Shot,,Alcoholic,Old-fashioned glass,Pour into a large glass with ice and stir. Add a little cranberry juice to taste.,Verter en un vaso grande con hielo y remover. Añada un poco de zumo de arándanos al gusto.,In ein großes Glas mit Eis gießen und umrühren. Nach Belieben etwas Preiselbeersaft hinzufügen.,Verser dans un grand verre avec des glaçons et remuer. Ajouter un peu de jus de canneberge selon le goût.,"Versare in un bicchiere grande con ghiaccio e mescolare.
Aggiungere un po 'di succo di mirtillo rosso a piacere.",,,https://www.thecocktaildb.com/images/media/drink/fegm621503564966.jpg,Vodka,Amaretto,Sloe gin,Triple sec,Cranberry juice,,,,,,,,,,,1 shot ,1 shot ,1 shot ,1 shot ,,,,,,,,,,,,,,N,2017-08-24 09:56:06,1,shot,,,
17006,Kool First Aid,,,,Shot,,Alcoholic,Shot glass,"Add Kool Aid to a double shot glass, and top with rum. Slam and shoot.",,Geben Sie Kool Aid in ein Doppelschnapsglas und füllen Sie es mit Rum. Knall und Schuss.,,"Aggiungi Kool-Aid, successivamente aggiungi il rum.",,,https://www.thecocktaildb.com/images/media/drink/hfp6sv1503564824.jpg,151 proof rum,Kool-Aid,,,,,,,,,,,,,,2 oz light ,1/2 tsp Tropical ,,,,,,,,,,,,,,,,N,2017-08-24 09:53:44,2,oz,light,,
11602,Kentucky B And B,,,,Ordinary Drink,,Alcoholic,Brandy snifter,Pour the bourbon and Benedictine into a brandy snifter.,,Den Bourbon und den Benediktiner in ein Brandyglas geben.,,Versare il bourbon e il benedettino in un bicchierino di brandy.,,,https://www.thecocktaildb.com/images/media/drink/sqxsxp1478820236.jpg,Bourbon,Benedictine,,,,,,,,,,,,,,2 oz ,1/2 oz ,,,,,,,,,,,,,,,,N,2016-11-10 23:23:56,2,oz,,,
11604,Kentucky Colonel,,,,Ordinary Drink,,Alcoholic,Cocktail glass,In a shaker half-filled with ice cubes combine the courbon and Benedictine. Shake and strain into a cocktail glass. Garnish with the lemon twist.,"En una coctelera llena hasta la mitad con cubitos de hielo, combinar el courbon y el Benedictine. Agitar y colar en una copa de cóctel. Decorar con el twist de limón.","In einem Shaker, der halb mit Eiswürfeln gefüllt ist, den Bourbon und den Benediktiner vermengen. Schütteln und in ein Cocktailglas abseihen. Mit der Zitronenscheibe garnieren.","Dans un shaker à moitié rempli de glaçons, mélanger le courbon et la Bénédictine. Agiter et filtrer dans un verre à cocktail. Décorer avec le zeste de citron.",In uno shaker riempito a metà con cubetti di ghiaccio unire il courbon e il benedettino.Shakerare e filtrare in una coppetta da cocktail. Guarnire con la scorza di limone.,,,https://www.thecocktaildb.com/images/media/drink/utqwpu1478820348.jpg,Bourbon,Benedictine,Lemon peel,,,,,,,,,,,,,3 oz ,1/2 oz ,1 twist of ,,,,,,,,,,,,,,,N,2016-11-10 23:25:48,3,oz,,,
14446,Kool-Aid Slammer,,,,Shot,,Alcoholic,Shot glass,"Fill half the shot glass with the kool-aid first. Then put a paper towel over the top of the glass and slowly pour in the vodka. If you do it right, you should be able to see that the two liquids are separated, with the vodka on top. Now slam it! The last thing you'll taste is the kool-aid.",,"Füllen Sie zuerst die Hälfte des Schnapsglases mit dem Kool-Aid. Dann legen Sie ein Papiertuch über das Glas und gießen Sie den Wodka langsam ein. Wenn du es richtig machst, solltest du sehen können, dass die beiden Flüssigkeiten getrennt sind, mit dem Wodka oben drauf. Jetzt knall es rein! Das Letzte, was du schmecken wirst, ist das Kool-Aid.",,"Riempi prima metà del bicchierino con il kool-aid.
Quindi mettere un tovagliolo di carta sulla parte superiore del bicchiere e versare lentamente la vodka.
Se lo fai bene, dovresti essere in grado di vedere che i due liquidi sono separati, con la vodka sopra.
Ora sbattilo! L'ultima cosa che assaggerai è il kool-aid.",,,https://www.thecocktaildb.com/images/media/drink/kugu2m1504735473.jpg,Kool-Aid,Vodka,,,,,,,,,,,,,,1/2 oz Grape ,1/2 oz ,,,,,,,,,,,,,,,,N,2017-09-06 23:04:33,1/2,oz,Grape,,
12714,Kiwi Papaya Smoothie,,,,Other / Unknown,,Non alcoholic,Highball Glass,Throw everything into a blender and liquify.,Echar todo en una batidora y licuar.,Alles in einen Mixer geben und aufschlagen.,Mettre le tout dans un mixeur et liquéfier.,Getta tutto in un frullatore e liquida.,,,https://www.thecocktaildb.com/images/media/drink/jogv4w1487603571.jpg,Kiwi,Papaya,,,,,,,,,,,,,,3 ,1/2 ,,,,,,,,,,,,,,,,N,2017-02-20 15:12:51,3,,,,
12720,Kill the cold Smoothie,,,,Other / Unknown,,Non alcoholic,Highball glass,Juice ginger and lemon and add it to hot water. You may add cardomom.,Haz zumo de jengibre y limón y añádelo al agua caliente. Puede añadir cardomomo.,Ingwer und Zitrone entsaften und in heißes Wasser geben. Du kannst Cardomom hinzufügen.,Faire un jus de gingembre et de citron et l'ajouter à de l'eau chaude. Vous pouvez ajouter de la cardamome.,Spremere lo zenzero e il limone e aggiungerlo all'acqua calda.Puoi aggiungere il cardamomo.,,,https://www.thecocktaildb.com/images/media/drink/7j1z2e1487603414.jpg,Ginger,Lemon,Water,,,,,,,,,,,,,1 inch ,1/4 ,1 cup hot ,,,,,,,,,,,,,,,N,2017-02-20 15:10:15,1,inch,,,
12704,Limeade,,,,Other / Unknown,,Non alcoholic,Highball glass,"In a large glass, put the lime juice and sugar, and stir well. Add cold seltzer water to fill. Put the lime peels in the glass. Drink. Repeat until limes or soda run out.","En un vaso grande, ponga el zumo de lima y el azúcar, y remueva bien. Añada agua de Seltz fría hasta llenar. Ponga las cáscaras de lima en el vaso. Beber. Repite la operación hasta que se acaben las cáscaras de lima o el agua de seltz.","In einem großen Glas Limettensaft und Zucker anrühren. Füge kaltes Selterswasser zum Befüllen hinzu. Die Limettenschalen in das Glas geben. Trink. Wiederholen Sie dies, bis Limetten oder Soda aufgebraucht sind.","Dans un grand verre, verser le jus de citron vert et le sucre, et bien mélanger. Ajoutez de l'eau de Seltz froide pour remplir le verre. Mettez les écorces de citron vert dans le verre. Buvez. Répétez l'opération jusqu'à ce qu'il n'y ait plus de citron vert ou de soda.",In un bicchiere grande mettere il succo di lime e lo zucchero e mescolare bene. Aggiungere acqua fredda di seltz per riempire. Ripeti finché i lime o la soda non si esauriscono. Mettere le bucce di lime nel bicchiere.,,,https://www.thecocktaildb.com/images/media/drink/5jdp5r1487603680.jpg,Lime,Sugar,Soda water,Lime peel,,,,,,,,,,,,Juice of 1 ,1 tblsp ," (seltzer water)
",,,,,,,,,,,,,,,N,2017-02-20 15:14:40,Juice,of,1,,
14378,Lunch Box,,,,Beer,,Alcoholic,Pint glass,Fill a pint glass almost full with beer. Then fill the rest with orange juice (careful not to fill it to the top). Then take the shot of Amaretto and drop it in.,,"Füllen Sie ein Pintglas fast voll mit Bier. Dann den Rest mit Orangensaft füllen (darauf achten, ihn nicht nach oben zu füllen). Dann nimm den Schuss Amaretto und lass ihn rein.",,"Riempi un bicchiere da mezzo litro quasi pieno di birra.
Quindi riempire il resto con succo d'arancia (attenzione a non riempirlo fino in cima).
In un bicchiere da shot versaci l'Amaretto, infine versare lo shot sul mix fatto in precedenza.",,,https://www.thecocktaildb.com/images/media/drink/qywpvt1454512546.jpg,Beer,Amaretto,Orange juice,,,,,,,,,,,,,3/4 bottle ,1 shot ,1 oz ,,,,,,,,,,,,,,,N,2016-02-03 15:15:46,3/4,bottle,,,
